x_coords,y_coords,z_coords
-6.033541582653032,-8.201758393334071,20.03342396207154
-6.764169305298674,-9.46004103226499,20.11913583761095
-7.642211582012295,-10.80455225277954,20.67477638018843
-8.644919997552254,-12.121412207204639,21.790173636007783
-9.70680177892061,-13.227257963091585,23.484564402075122
-10.722723969156647,-13.875066348859237,25.696251095500237
-11.549834395484055,-13.81482281451459,28.189973388267607
-12.029668216355226,-12.91404677623004,30.58060998115646
-12.046419012457925,-11.252942045704522,32.4480060709077
-11.562422889849456,-9.163402084247322,33.44343390295628
-10.655795129351919,-7.096947015975108,33.50171008995362
-9.4842446208696,-5.357243036871854,32.73688530739667
-8.234022905981982,-4.117149007122637,31.421566133843605
-7.059386026258202,-3.404890250276077,29.81327467462905
-6.065658653792077,-3.119546616975834,28.123708029943387
-5.299980958498774,-3.143305112955197,26.468249980008363
-4.770298231791356,-3.3948865748928365,24.903225970978454
-4.466428307100377,-3.8155242809455694,23.465554944094173
-4.367595628841321,-4.3805815307464595,22.180930939838824
-4.464280729211622,-5.081465882797932,21.074335483887413
-4.741502086845876,-5.929398695450613,20.181252602726534
-5.183412476021409,-6.947604157778249,19.548576666715622
-5.7987537187818745,-8.142548910439075,19.23902527446279
-6.589651056525357,-9.501394107382625,19.33512296304962
-7.543619396940862,-10.97193294875776,19.934973712934422
-8.630698279626413,-12.445830775160788,21.128834115587832
-9.796356042046018,-13.697332843837723,22.996240802968554
-10.929258324699887,-14.449082116100168,25.468389821873185
-11.859320107399435,-14.394522179824689,28.2925026643725
-12.402409543031634,-13.364197797168716,31.010278971795746
-12.407168630025334,-11.50039940225967,33.07942832699609
-11.850271399523777,-9.123946737784195,34.15406375255749
-10.81605183098205,-6.765622623720077,34.131212493115505
-9.492953402552967,-4.83262943380575,33.18557020131303
-8.092829254772774,-3.520327607440761,31.671305639335202
-6.798792495033131,-2.794450089364503,29.904177058267752
-5.7162523547187645,-2.541419006552176,28.070823397943276
-4.895484127222871,-2.601421222261226,26.29771441324215
-4.333038453213293,-2.8681624748271486,24.635428680388415
-4.007888470354384,-3.290578277896546,23.10807475912251
